Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 7 [1280/49000 (3%)]	Train Loss: 0.632001	Val Loss: 0.637769	Val Acc: 78.28125
Train Epoch: 7 [2560/49000 (5%)]	Train Loss: 0.509780	Val Loss: 0.634146	Val Acc: 79.0625
Train Epoch: 7 [3840/49000 (8%)]	Train Loss: 0.421533	Val Loss: 0.640536	Val Acc: 77.65625
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 0.490042	Val Loss: 0.642131	Val Acc: 79.375
Train Epoch: 7 [6400/49000 (13%)]	Train Loss: 0.564336	Val Loss: 0.618053	Val Acc: 78.125
Train Epoch: 7 [7680/49000 (16%)]	Train Loss: 0.529922	Val Loss: 0.623711	Val Acc: 78.4375
Train Epoch: 7 [8960/49000 (18%)]	Train Loss: 0.702967	Val Loss: 0.648506	Val Acc: 77.5
Train Epoch: 7 [10240/49000 (21%)]	Train Loss: 0.452327	Val Loss: 0.588394	Val Acc: 80.15625
Train Epoch: 7 [11520/49000 (23%)]	Train Loss: 0.546471	Val Loss: 0.587840	Val Acc: 80.46875
Train Epoch: 7 [12800/49000 (26%)]	Train Loss: 0.602683	Val Loss: 0.623755	Val Acc: 77.65625
Train Epoch: 7 [14080/49000 (29%)]	Train Loss: 0.473006	Val Loss: 0.583610	Val Acc: 79.53125
Train Epoch: 7 [15360/49000 (31%)]	Train Loss: 0.557609	Val Loss: 0.625194	Val Acc: 78.75
Train Epoch: 7 [16640/49000 (34%)]	Train Loss: 0.553674	Val Loss: 0.576617	Val Acc: 80.0
Train Epoch: 7 [17920/49000 (37%)]	Train Loss: 0.495542	Val Loss: 0.656221	Val Acc: 78.75
Train Epoch: 7 [19200/49000 (39%)]	Train Loss: 0.525381	Val Loss: 0.632921	Val Acc: 79.0625
Train Epoch: 7 [20480/49000 (42%)]	Train Loss: 0.463404	Val Loss: 0.634806	Val Acc: 79.84375
Train Epoch: 7 [21760/49000 (44%)]	Train Loss: 0.392497	Val Loss: 0.573473	Val Acc: 82.34375
Train Epoch: 7 [23040/49000 (47%)]	Train Loss: 0.488342	Val Loss: 0.610985	Val Acc: 78.4375
Train Epoch: 7 [24320/49000 (50%)]	Train Loss: 0.487535	Val Loss: 0.581767	Val Acc: 80.9375
Train Epoch: 7 [25600/49000 (52%)]	Train Loss: 0.630859	Val Loss: 0.616953	Val Acc: 80.0
Train Epoch: 7 [26880/49000 (55%)]	Train Loss: 0.567615	Val Loss: 0.674548	Val Acc: 78.28125
Train Epoch: 7 [28160/49000 (57%)]	Train Loss: 0.664784	Val Loss: 0.649920	Val Acc: 77.65625
Train Epoch: 7 [29440/49000 (60%)]	Train Loss: 0.444632	Val Loss: 0.607242	Val Acc: 80.46875
Train Epoch: 7 [30720/49000 (63%)]	Train Loss: 0.577229	Val Loss: 0.580692	Val Acc: 80.9375
Train Epoch: 7 [32000/49000 (65%)]	Train Loss: 0.470917	Val Loss: 0.648030	Val Acc: 78.59375
Train Epoch: 7 [33280/49000 (68%)]	Train Loss: 0.529587	Val Loss: 0.570378	Val Acc: 80.9375
Train Epoch: 7 [34560/49000 (70%)]	Train Loss: 0.542639	Val Loss: 0.597580	Val Acc: 79.21875
Train Epoch: 7 [35840/49000 (73%)]	Train Loss: 0.527450	Val Loss: 0.581405	Val Acc: 80.625
Train Epoch: 7 [37120/49000 (76%)]	Train Loss: 0.584246	Val Loss: 0.552028	Val Acc: 81.25
Train Epoch: 7 [38400/49000 (78%)]	Train Loss: 0.430508	Val Loss: 0.569946	Val Acc: 83.4375
Train Epoch: 7 [39680/49000 (81%)]	Train Loss: 0.577485	Val Loss: 0.580230	Val Acc: 79.375
Train Epoch: 7 [40960/49000 (84%)]	Train Loss: 0.400148	Val Loss: 0.590674	Val Acc: 81.09375
Train Epoch: 7 [42240/49000 (86%)]	Train Loss: 0.496391	Val Loss: 0.559210	Val Acc: 80.78125
Train Epoch: 7 [43520/49000 (89%)]	Train Loss: 0.568146	Val Loss: 0.562013	Val Acc: 78.59375
Train Epoch: 7 [44800/49000 (91%)]	Train Loss: 0.602717	Val Loss: 0.582021	Val Acc: 81.25
Train Epoch: 7 [46080/49000 (94%)]	Train Loss: 0.637331	Val Loss: 0.586403	Val Acc: 80.3125
Train Epoch: 7 [47360/49000 (97%)]	Train Loss: 0.526309	Val Loss: 0.597455	Val Acc: 80.3125
Train Epoch: 7 [48640/49000 (99%)]	Train Loss: 0.629147	Val Loss: 0.508319	Val Acc: 82.8125
Train Epoch: 8 [0/49000 (0%)]	Train Loss: 2.143074	Val Loss: 0.609962	Val Acc: 78.75
Train Epoch: 8 [1280/49000 (3%)]	Train Loss: 0.479402	Val Loss: 0.596880	Val Acc: 79.84375
Train Epoch: 8 [2560/49000 (5%)]	Train Loss: 0.395712	Val Loss: 0.546033	Val Acc: 81.71875
Train Epoch: 8 [3840/49000 (8%)]	Train Loss: 0.586726	Val Loss: 0.593461	Val Acc: 81.09375
Train Epoch: 8 [5120/49000 (10%)]	Train Loss: 0.514731	Val Loss: 0.588210	Val Acc: 79.84375
Train Epoch: 8 [6400/49000 (13%)]	Train Loss: 0.444066	Val Loss: 0.587387	Val Acc: 81.5625
Train Epoch: 8 [7680/49000 (16%)]	Train Loss: 0.399174	Val Loss: 0.557668	Val Acc: 80.78125
Train Epoch: 8 [8960/49000 (18%)]	Train Loss: 0.576578	Val Loss: 0.539769	Val Acc: 82.34375
Train Epoch: 8 [10240/49000 (21%)]	Train Loss: 0.414494	Val Loss: 0.525228	Val Acc: 83.59375
Train Epoch: 8 [11520/49000 (23%)]	Train Loss: 0.650154	Val Loss: 0.630063	Val Acc: 78.90625
Train Epoch: 8 [12800/49000 (26%)]	Train Loss: 0.489733	Val Loss: 0.559201	Val Acc: 80.9375
Train Epoch: 8 [14080/49000 (29%)]	Train Loss: 0.371811	Val Loss: 0.536264	Val Acc: 81.71875
Train Epoch: 8 [15360/49000 (31%)]	Train Loss: 0.461710	Val Loss: 0.599356	Val Acc: 82.03125
Train Epoch: 8 [16640/49000 (34%)]	Train Loss: 0.629176	Val Loss: 0.594322	Val Acc: 80.78125
Train Epoch: 8 [17920/49000 (37%)]	Train Loss: 0.399373	Val Loss: 0.606820	Val Acc: 80.46875
Train Epoch: 8 [19200/49000 (39%)]	Train Loss: 0.453874	Val Loss: 0.549802	Val Acc: 82.65625
Train Epoch: 8 [20480/49000 (42%)]	Train Loss: 0.599855	Val Loss: 0.601317	Val Acc: 80.0
Train Epoch: 8 [21760/49000 (44%)]	Train Loss: 0.598485	Val Loss: 0.632498	Val Acc: 79.0625
Train Epoch: 8 [23040/49000 (47%)]	Train Loss: 0.422753	Val Loss: 0.488897	Val Acc: 82.65625
Train Epoch: 8 [24320/49000 (50%)]	Train Loss: 0.406335	Val Loss: 0.499224	Val Acc: 84.53125
Train Epoch: 8 [25600/49000 (52%)]	Train Loss: 0.377975	Val Loss: 0.517389	Val Acc: 82.5
Train Epoch: 8 [26880/49000 (55%)]	Train Loss: 0.382477	Val Loss: 0.528299	Val Acc: 81.5625
Train Epoch: 8 [28160/49000 (57%)]	Train Loss: 0.505922	Val Loss: 0.555859	Val Acc: 79.53125
Train Epoch: 8 [29440/49000 (60%)]	Train Loss: 0.429664	Val Loss: 0.619002	Val Acc: 78.75
Train Epoch: 8 [30720/49000 (63%)]	Train Loss: 0.374493	Val Loss: 0.584691	Val Acc: 81.25
Train Epoch: 8 [32000/49000 (65%)]	Train Loss: 0.525508	Val Loss: 0.536021	Val Acc: 82.8125
Train Epoch: 8 [33280/49000 (68%)]	Train Loss: 0.451778	Val Loss: 0.578170	Val Acc: 81.09375
Train Epoch: 8 [34560/49000 (70%)]	Train Loss: 0.457097	Val Loss: 0.571810	Val Acc: 81.5625
Train Epoch: 8 [35840/49000 (73%)]	Train Loss: 0.425417	Val Loss: 0.546547	Val Acc: 79.84375
Train Epoch: 8 [37120/49000 (76%)]	Train Loss: 0.559146	Val Loss: 0.509797	Val Acc: 83.59375
Train Epoch: 8 [38400/49000 (78%)]	Train Loss: 0.347138	Val Loss: 0.531506	Val Acc: 82.1875
Train Epoch: 8 [39680/49000 (81%)]	Train Loss: 0.441827	Val Loss: 0.496496	Val Acc: 82.5
Train Epoch: 8 [40960/49000 (84%)]	Train Loss: 0.638416	Val Loss: 0.525046	Val Acc: 81.5625
Train Epoch: 8 [42240/49000 (86%)]	Train Loss: 0.429748	Val Loss: 0.509630	Val Acc: 82.34375
Train Epoch: 8 [43520/49000 (89%)]	Train Loss: 0.589531	Val Loss: 0.513034	Val Acc: 82.96875
Train Epoch: 8 [44800/49000 (91%)]	Train Loss: 0.407060	Val Loss: 0.541979	Val Acc: 81.875
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 0.353657	Val Loss: 0.564093	Val Acc: 82.1875
Train Epoch: 8 [47360/49000 (97%)]	Train Loss: 0.450348	Val Loss: 0.538857	Val Acc: 81.25
Train Epoch: 8 [48640/49000 (99%)]	Train Loss: 0.411566	Val Loss: 0.540703	Val Acc: 83.59375
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 2.074152	Val Loss: 0.597899	Val Acc: 80.3125
Train Epoch: 9 [1280/49000 (3%)]	Train Loss: 0.615792	Val Loss: 0.569051	Val Acc: 82.1875
Train Epoch: 9 [2560/49000 (5%)]	Train Loss: 0.545533	Val Loss: 0.526176	Val Acc: 81.40625
Train Epoch: 9 [3840/49000 (8%)]	Train Loss: 0.536546	Val Loss: 0.539887	Val Acc: 83.90625
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 0.416714	Val Loss: 0.498372	Val Acc: 83.90625
Train Epoch: 9 [6400/49000 (13%)]	Train Loss: 0.452355	Val Loss: 0.490878	Val Acc: 84.53125
Train Epoch: 9 [7680/49000 (16%)]	Train Loss: 0.510653	Val Loss: 0.559945	Val Acc: 80.46875
Train Epoch: 9 [8960/49000 (18%)]	Train Loss: 0.500402	Val Loss: 0.511020	Val Acc: 81.71875
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 0.493124	Val Loss: 0.513167	Val Acc: 82.5
Train Epoch: 9 [11520/49000 (23%)]	Train Loss: 0.461304	Val Loss: 0.522744	Val Acc: 82.5
Train Epoch: 9 [12800/49000 (26%)]	Train Loss: 0.473873	Val Loss: 0.522067	Val Acc: 83.125
Train Epoch: 9 [14080/49000 (29%)]	Train Loss: 0.345319	Val Loss: 0.545341	Val Acc: 81.5625
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 0.505833	Val Loss: 0.564063	Val Acc: 82.03125
Train Epoch: 9 [16640/49000 (34%)]	Train Loss: 0.477649	Val Loss: 0.540811	Val Acc: 81.71875
Train Epoch: 9 [17920/49000 (37%)]	Train Loss: 0.391981	Val Loss: 0.564659	Val Acc: 82.5
Train Epoch: 9 [19200/49000 (39%)]	Train Loss: 0.443614	Val Loss: 0.536059	Val Acc: 82.65625
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 0.436569	Val Loss: 0.535036	Val Acc: 82.1875
Train Epoch: 9 [21760/49000 (44%)]	Train Loss: 0.438004	Val Loss: 0.554814	Val Acc: 82.96875
Train Epoch: 9 [23040/49000 (47%)]	Train Loss: 0.513450	Val Loss: 0.524116	Val Acc: 83.75
Train Epoch: 9 [24320/49000 (50%)]	Train Loss: 0.354607	Val Loss: 0.584410	Val Acc: 81.5625
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 0.376780	Val Loss: 0.532736	Val Acc: 83.75
Train Epoch: 9 [26880/49000 (55%)]	Train Loss: 0.414110	Val Loss: 0.532496	Val Acc: 82.8125
Train Epoch: 9 [28160/49000 (57%)]	Train Loss: 0.391504	Val Loss: 0.505628	Val Acc: 83.90625
Train Epoch: 9 [29440/49000 (60%)]	Train Loss: 0.378699	Val Loss: 0.578897	Val Acc: 81.09375
Train Epoch: 9 [30720/49000 (63%)]	Train Loss: 0.369546	Val Loss: 0.545201	Val Acc: 81.5625
Train Epoch: 9 [32000/49000 (65%)]	Train Loss: 0.545041	Val Loss: 0.539083	Val Acc: 81.09375
Train Epoch: 9 [33280/49000 (68%)]	Train Loss: 0.453136	Val Loss: 0.468286	Val Acc: 82.65625
Train Epoch: 9 [34560/49000 (70%)]	Train Loss: 0.389914	Val Loss: 0.555477	Val Acc: 81.09375
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 0.591944	Val Loss: 0.510030	Val Acc: 82.8125
Train Epoch: 9 [37120/49000 (76%)]	Train Loss: 0.377198	Val Loss: 0.544699	Val Acc: 82.96875
Train Epoch: 9 [38400/49000 (78%)]	Train Loss: 0.394321	Val Loss: 0.505795	Val Acc: 84.6875
Train Epoch: 9 [39680/49000 (81%)]	Train Loss: 0.362861	Val Loss: 0.573652	Val Acc: 82.03125
Train Epoch: 9 [40960/49000 (84%)]	Train Loss: 0.606751	Val Loss: 0.510300	Val Acc: 83.4375
Train Epoch: 9 [42240/49000 (86%)]	Train Loss: 0.418619	Val Loss: 0.494513	Val Acc: 83.28125
Train Epoch: 9 [43520/49000 (89%)]	Train Loss: 0.453392	Val Loss: 0.512120	Val Acc: 82.5
Train Epoch: 9 [44800/49000 (91%)]	Train Loss: 0.338726	Val Loss: 0.481537	Val Acc: 83.59375
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 0.474497	Val Loss: 0.518181	Val Acc: 83.125
Train Epoch: 9 [47360/49000 (97%)]	Train Loss: 0.395930	Val Loss: 0.493916	Val Acc: 84.0625
Train Epoch: 9 [48640/49000 (99%)]	Train Loss: 0.502838	Val Loss: 0.533858	Val Acc: 82.34375
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 2.070523	Val Loss: 0.506446	Val Acc: 83.59375
Train Epoch: 10 [1280/49000 (3%)]	Train Loss: 0.399130	Val Loss: 0.474244	Val Acc: 84.21875
Train Epoch: 10 [2560/49000 (5%)]	Train Loss: 0.285876	Val Loss: 0.516864	Val Acc: 82.96875
Train Epoch: 10 [3840/49000 (8%)]	Train Loss: 0.410119	Val Loss: 0.515922	Val Acc: 84.0625
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 0.529980	Val Loss: 0.540643	Val Acc: 81.09375
Train Epoch: 10 [6400/49000 (13%)]	Train Loss: 0.422644	Val Loss: 0.483214	Val Acc: 84.6875
Train Epoch: 10 [7680/49000 (16%)]	Train Loss: 0.455412	Val Loss: 0.474942	Val Acc: 83.4375
Train Epoch: 10 [8960/49000 (18%)]	Train Loss: 0.477962	Val Loss: 0.500995	Val Acc: 83.90625
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 0.258650	Val Loss: 0.529676	Val Acc: 81.71875
Train Epoch: 10 [11520/49000 (23%)]	Train Loss: 0.480111	Val Loss: 0.525818	Val Acc: 82.1875
Train Epoch: 10 [12800/49000 (26%)]	Train Loss: 0.318739	Val Loss: 0.499594	Val Acc: 82.96875
Train Epoch: 10 [14080/49000 (29%)]	Train Loss: 0.375161	Val Loss: 0.481080	Val Acc: 84.84375
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 0.427618	Val Loss: 0.472803	Val Acc: 84.375
Train Epoch: 10 [16640/49000 (34%)]	Train Loss: 0.372049	Val Loss: 0.487129	Val Acc: 83.59375
Train Epoch: 10 [17920/49000 (37%)]	Train Loss: 0.340956	Val Loss: 0.517392	Val Acc: 83.90625
Train Epoch: 10 [19200/49000 (39%)]	Train Loss: 0.411064	Val Loss: 0.480629	Val Acc: 83.75
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 0.427734	Val Loss: 0.486038	Val Acc: 84.21875
Train Epoch: 10 [21760/49000 (44%)]	Train Loss: 0.353022	Val Loss: 0.494467	Val Acc: 83.90625
Train Epoch: 10 [23040/49000 (47%)]	Train Loss: 0.484992	Val Loss: 0.499744	Val Acc: 84.53125
Train Epoch: 10 [24320/49000 (50%)]	Train Loss: 0.393492	Val Loss: 0.455972	Val Acc: 84.84375
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 0.324786	Val Loss: 0.503778	Val Acc: 83.4375
Train Epoch: 10 [26880/49000 (55%)]	Train Loss: 0.440978	Val Loss: 0.472933	Val Acc: 84.0625
Train Epoch: 10 [28160/49000 (57%)]	Train Loss: 0.354725	Val Loss: 0.512340	Val Acc: 83.125
Train Epoch: 10 [29440/49000 (60%)]	Train Loss: 0.356107	Val Loss: 0.505392	Val Acc: 83.59375
Train Epoch: 10 [30720/49000 (63%)]	Train Loss: 0.418886	Val Loss: 0.523153	Val Acc: 81.875
Train Epoch: 10 [32000/49000 (65%)]	Train Loss: 0.327926	Val Loss: 0.534270	Val Acc: 81.5625
Train Epoch: 10 [33280/49000 (68%)]	Train Loss: 0.321039	Val Loss: 0.500311	Val Acc: 84.0625
Train Epoch: 10 [34560/49000 (70%)]	Train Loss: 0.407884	Val Loss: 0.498663	Val Acc: 83.125
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 0.196046	Val Loss: 0.466104	Val Acc: 83.75
Train Epoch: 10 [37120/49000 (76%)]	Train Loss: 0.402771	Val Loss: 0.489412	Val Acc: 84.375
Train Epoch: 10 [38400/49000 (78%)]	Train Loss: 0.299098	Val Loss: 0.468838	Val Acc: 83.75
Train Epoch: 10 [39680/49000 (81%)]	Train Loss: 0.386648	Val Loss: 0.488574	Val Acc: 84.6875
Train Epoch: 10 [40960/49000 (84%)]	Train Loss: 0.426414	Val Loss: 0.502562	Val Acc: 84.375
Train Epoch: 10 [42240/49000 (86%)]	Train Loss: 0.364016	Val Loss: 0.502123	Val Acc: 84.84375
Train Epoch: 10 [43520/49000 (89%)]	Train Loss: 0.435348	Val Loss: 0.479947	Val Acc: 84.84375
Train Epoch: 10 [44800/49000 (91%)]	Train Loss: 0.432438	Val Loss: 0.437319	Val Acc: 84.21875
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 0.259983	Val Loss: 0.459848	Val Acc: 85.9375
Train Epoch: 10 [47360/49000 (97%)]	Train Loss: 0.486718	Val Loss: 0.448972	Val Acc: 85.46875
Train Epoch: 10 [48640/49000 (99%)]	Train Loss: 0.373613	Val Loss: 0.489991	Val Acc: 85.15625

test set: Average loss: 0.4287, Accuracy: 8505/10000 (85%)

